time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 09:30:00-05:00,FirstStrategy,15e652afdab5436a83451be57b3384f5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,FirstStrategy,15e652afdab5436a83451be57b3384f5,SPY,buy,market,fill,1,gtc,0.0,1,stock,384.3699951171875,130.0,0.0
2023-12-11 09:30:00-05:00,FirstStrategy,9b4543bd46e946a4a4eee446cccbcade,SPY,sell_to_close,stop,canceled,1,day,0.0,1,stock,,,
2023-12-11 09:30:00-05:00,FirstStrategy,c46013a65c694260aac18f4fa58e665a,SPY,sell_to_close,limit,fill,1,day,0.0,1,stock,461.243994140625,130.0,0.0
