datetime,portfolio_value,cash,positions,return
2023-01-03 08:30:00-05:00,100000.0,100000.0,[],
2023-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-04 09:30:00-05:00,149813.39904785156,100000.0,"[{'asset': SPY, 'quantity': 130.0}]",0.4981339904785156
2023-01-05 09:30:00-05:00,199247.2003173828,100000.0,"[{'asset': SPY, 'quantity': 260.0}]",0.32996915885835887
2023-01-06 09:30:00-05:00,249600.50427246094,100000.0,"[{'asset': SPY, 'quantity': 391.0}]",0.2527177489815158
2023-01-07 09:30:00-05:00,299722.4123535156,100000.0,"[{'asset': SPY, 'quantity': 522.0}]",0.20080852090884482
2023-01-08 09:30:00-05:00,299722.4123535156,100000.0,"[{'asset': SPY, 'quantity': 522.0}]",0.0
2023-01-09 09:30:00-05:00,303773.1374511719,100000.0,"[{'asset': SPY, 'quantity': 522.0}]",0.013514922243714311
2023-01-10 09:30:00-05:00,351712.5,100000.0,"[{'asset': SPY, 'quantity': 650.0}]",0.15781304084708236
2023-01-11 09:30:00-05:00,405547.1785583496,100000.0,"[{'asset': SPY, 'quantity': 779.0}]",0.15306444484728177
2023-01-12 09:30:00-05:00,459383.03216552734,100000.0,"[{'asset': SPY, 'quantity': 906.0}]",0.13274868240621207
2023-01-13 09:30:00-05:00,506215.8349609375,100000.0,"[{'asset': SPY, 'quantity': 1032.0}]",0.1019471759212367
2023-01-14 09:30:00-05:00,556205.5743408203,100000.0,"[{'asset': SPY, 'quantity': 1159.0}]",0.09875182862215337
2023-01-15 09:30:00-05:00,556205.5743408203,100000.0,"[{'asset': SPY, 'quantity': 1159.0}]",0.0
2023-01-16 09:30:00-05:00,556205.5743408203,100000.0,"[{'asset': SPY, 'quantity': 1159.0}]",0.0
2023-01-17 09:30:00-05:00,561838.3327331543,100000.0,"[{'asset': SPY, 'quantity': 1159.0}]",0.010127116038003647
2023-01-18 09:30:00-05:00,612328.8525390625,100000.0,"[{'asset': SPY, 'quantity': 1284.0}]",0.08986663398399464
2023-01-19 09:30:00-05:00,648608.2193603516,100000.0,"[{'asset': SPY, 'quantity': 1409.0}]",0.05924817468726862
2023-01-20 09:30:00-05:00,699583.7093811035,100000.0,"[{'asset': SPY, 'quantity': 1537.0}]",0.07859211230937424
2023-01-21 09:30:00-05:00,749516.5101623535,100000.0,"[{'asset': SPY, 'quantity': 1665.0}]",0.07137501933174484
2023-01-22 09:30:00-05:00,749516.5101623535,100000.0,"[{'asset': SPY, 'quantity': 1665.0}]",0.0
2023-01-23 09:30:00-05:00,760538.8020324707,100000.0,"[{'asset': SPY, 'quantity': 1665.0}]",0.014705869344665556
2023-01-24 09:30:00-05:00,814394.0887451172,100000.0,"[{'asset': SPY, 'quantity': 1791.0}]",0.07081201717614283
2023-01-25 09:30:00-05:00,858640.2233886719,100000.0,"[{'asset': SPY, 'quantity': 1916.0}]",0.054330127459216504
2023-01-26 09:30:00-05:00,923191.4699707031,100000.0,"[{'asset': SPY, 'quantity': 2042.0}]",0.075178456382204
2023-01-27 09:30:00-05:00,974327.5679321289,100000.0,"[{'asset': SPY, 'quantity': 2166.0}]",0.05539056590616953
2023-01-28 09:30:00-05:00,1024381.4083862305,100000.0,"[{'asset': SPY, 'quantity': 2290.0}]",0.05137270267363325
2023-01-29 09:30:00-05:00,1024381.4083862305,100000.0,"[{'asset': SPY, 'quantity': 2290.0}]",0.0
2023-01-30 09:30:00-05:00,1022411.9720458984,100000.0,"[{'asset': SPY, 'quantity': 2290.0}]",-0.0019225615812713537
2023-01-31 09:30:00-05:00,1068327.8317871094,100000.0,"[{'asset': SPY, 'quantity': 2414.0}]",0.04490935258644413
2023-02-01 09:30:00-05:00,1128828.1683044434,100000.0,"[{'asset': SPY, 'quantity': 2539.0}]",0.05663087183278592
2023-02-02 09:30:00-05:00,1204357.2810058594,100000.0,"[{'asset': SPY, 'quantity': 2662.0}]",0.06690930898266334
2023-02-03 09:30:00-05:00,1245454.9598083496,100000.0,"[{'asset': SPY, 'quantity': 2783.0}]",0.03412415854551587
2023-02-04 09:30:00-05:00,1295257.3493652344,100000.0,"[{'asset': SPY, 'quantity': 2904.0}]",0.03998730677867979
2023-02-05 09:30:00-05:00,1295257.3493652344,100000.0,"[{'asset': SPY, 'quantity': 2904.0}]",0.0
2023-02-06 09:30:00-05:00,1290030.1848144531,100000.0,"[{'asset': SPY, 'quantity': 2904.0}]",-0.0040356185227151675
2023-02-07 09:30:00-05:00,1337240.6052246094,100000.0,"[{'asset': SPY, 'quantity': 3026.0}]",0.0365963688027553
2023-02-08 09:30:00-05:00,1400533.2553710938,100000.0,"[{'asset': SPY, 'quantity': 3148.0}]",0.04733078691987025
2023-02-09 09:30:00-05:00,1454706.3019714355,100000.0,"[{'asset': SPY, 'quantity': 3269.0}]",0.03868030008754619
2023-02-10 09:30:00-05:00,1475865.3503417969,100000.0,"[{'asset': SPY, 'quantity': 3390.0}]",0.014545237304386616
2023-02-11 09:30:00-05:00,1525786.128540039,100000.0,"[{'asset': SPY, 'quantity': 3513.0}]",0.033824751144595266
2023-02-12 09:30:00-05:00,1525786.128540039,100000.0,"[{'asset': SPY, 'quantity': 3513.0}]",0.0
2023-02-13 09:30:00-05:00,1535833.36428833,100000.0,"[{'asset': SPY, 'quantity': 3513.0}]",0.006584956803811659
2023-02-14 09:30:00-05:00,1594857.3645019531,100000.0,"[{'asset': SPY, 'quantity': 3635.0}]",0.038431252755713796
2023-02-15 09:30:00-05:00,1641684.9729309082,100000.0,"[{'asset': SPY, 'quantity': 3757.0}]",0.029361627861673067
2023-02-16 09:30:00-05:00,1685696.443145752,100000.0,"[{'asset': SPY, 'quantity': 3879.0}]",0.02680871844509225
2023-02-17 09:30:00-05:00,1724646.0502319336,100000.0,"[{'asset': SPY, 'quantity': 4001.0}]",0.02310594368550478
2023-02-18 09:30:00-05:00,1774591.4299316406,100000.0,"[{'asset': SPY, 'quantity': 4124.0}]",0.028959785512505665
2023-02-19 09:30:00-05:00,1774591.4299316406,100000.0,"[{'asset': SPY, 'quantity': 4124.0}]",0.0
2023-02-20 09:30:00-05:00,1774591.4299316406,100000.0,"[{'asset': SPY, 'quantity': 4124.0}]",0.0
2023-02-21 09:30:00-05:00,1762219.4299316406,100000.0,"[{'asset': SPY, 'quantity': 4124.0}]",-0.006971745603705837
2023-02-22 09:30:00-05:00,1797160.9133300781,100000.0,"[{'asset': SPY, 'quantity': 4248.0}]",0.01982811153080566
2023-02-23 09:30:00-05:00,1856021.8693237305,100000.0,"[{'asset': SPY, 'quantity': 4373.0}]",0.03275219016675868
2023-02-24 09:30:00-05:00,1878599.2203979492,100000.0,"[{'asset': SPY, 'quantity': 4498.0}]",0.012164377719560582
2023-02-25 09:30:00-05:00,1832730.498840332,100000.0,"[{'asset': SPY, 'quantity': 4382.0}]",-0.02441644873455273
2023-02-26 09:30:00-05:00,1832730.498840332,100000.0,"[{'asset': SPY, 'quantity': 4382.0}]",0.0
2023-02-27 09:30:00-05:00,1852230.3186035156,100000.0,"[{'asset': SPY, 'quantity': 4382.0}]",0.010639763879916941
