datetime,portfolio_value,cash,positions,return
2024-01-02 08:30:00-05:00,100000.0,100000.0,[],
2024-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-03 09:30:00-05:00,99908.30941772461,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",-0.0009169058227539439
2024-01-04 09:30:00-05:00,99795.41915893555,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",-0.0011299386352046081
2024-01-05 09:30:00-05:00,99752.48928833008,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",-0.0004301787693992143
2024-01-06 09:30:00-05:00,99752.48928833008,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",0.0
2024-01-07 09:30:00-05:00,99752.48928833008,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",0.0
2024-01-08 09:30:00-05:00,99802.30941772461,74975.5198059082,"[{'asset': SPY, 'quantity': 53.0}]",0.0004994374551448022
2024-01-09 09:30:00-05:00,99619.98928833008,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",-0.0018268127306696469
2024-01-10 09:30:00-05:00,99498.61883544922,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",-0.0012183343297657023
2024-01-11 09:30:00-05:00,99316.82922363281,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",-0.0018270566360026885
2024-01-12 09:30:00-05:00,99303.57922363281,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",-0.00013341142788769744
2024-01-13 09:30:00-05:00,99303.57922363281,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",0.0
2024-01-14 09:30:00-05:00,99303.57922363281,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",0.0
2024-01-15 09:30:00-05:00,99303.57922363281,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",0.0
2024-01-16 09:30:00-05:00,99440.31851196289,124629.09902954102,"[{'asset': SPY, 'quantity': -53.0}]",0.0013769824753460114
2024-01-17 09:30:00-05:00,99801.51876831055,149342.61953735352,"[{'asset': SPY, 'quantity': -105.0}]",0.003632332053564502
2024-01-18 09:30:00-05:00,99455.49838256836,174349.0799255371,"[{'asset': SPY, 'quantity': -158.0}]",-0.003467085371170353
2024-01-19 09:30:00-05:00,99644.77755737305,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.001903154454835576
2024-01-20 09:30:00-05:00,99644.77755737305,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-21 09:30:00-05:00,99644.77755737305,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-22 09:30:00-05:00,99975.49838256836,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0033189980779966266
2024-01-23 09:30:00-05:00,99975.49838256836,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-24 09:30:00-05:00,100173.09774780273,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.001976477921402653
2024-01-25 09:30:00-05:00,100161.13717651367,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",-0.00011939903584867739
2024-01-26 09:30:00-05:00,100161.65768432617,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",5.196704302434796e-06
2024-01-27 09:30:00-05:00,100161.65768432617,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-28 09:30:00-05:00,100161.65768432617,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0
2024-01-29 09:30:00-05:00,100168.93844604492,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",7.269010804211717e-05
2024-01-30 09:30:00-05:00,100316.09774780273,74806.97787475586,"[{'asset': SPY, 'quantity': 52.0}]",0.0014691111240745514
2024-01-31 09:30:00-05:00,100415.03787231445,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",0.0009862836247922502
2024-02-01 09:30:00-05:00,100618.52737426758,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",0.0020264843420352285
2024-02-02 09:30:00-05:00,100362.50793457031,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",-0.0025444562386105485
2024-02-03 09:30:00-05:00,100362.50793457031,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",0.0
2024-02-04 09:30:00-05:00,100362.50793457031,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",0.0
2024-02-05 09:30:00-05:00,100155.95700073242,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",-0.0020580487483687904
2024-02-06 09:30:00-05:00,100165.13818359375,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",9.166886460154622e-05
2024-02-07 09:30:00-05:00,100023.8671875,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",-0.0014103808835645992
2024-02-08 09:30:00-05:00,99931.55731201172,125334.65762329102,"[{'asset': SPY, 'quantity': -51.0}]",-0.0009228784897432618
2024-02-09 09:30:00-05:00,99968.55682373047,75026.55700683594,"[{'asset': SPY, 'quantity': 50.0}]",0.00037024852523037666
2024-02-10 09:30:00-05:00,99968.55682373047,124910.556640625,"[{'asset': SPY, 'quantity': -50.0}]",0.0
2024-02-11 09:30:00-05:00,99968.55682373047,124910.556640625,"[{'asset': SPY, 'quantity': -50.0}]",0.0
2024-02-12 09:30:00-05:00,99852.05596923828,124910.556640625,"[{'asset': SPY, 'quantity': -50.0}]",-0.0011653749758296916
2024-02-13 09:30:00-05:00,99520.0552368164,74793.55529785156,"[{'asset': SPY, 'quantity': 50.0}]",-0.003324926354287161
2024-02-14 09:30:00-05:00,99407.05474853516,124246.55517578125,"[{'asset': SPY, 'quantity': -50.0}]",-0.0011354544369208686
2024-02-15 09:30:00-05:00,99157.05474853516,149086.05560302734,"[{'asset': SPY, 'quantity': -100.0}]",-0.0025149120515883805
2024-02-16 09:30:00-05:00,98795.55419921875,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",-0.0036457370605972317
2024-02-17 09:30:00-05:00,98795.55419921875,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0
2024-02-18 09:30:00-05:00,98795.55419921875,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0
2024-02-19 09:30:00-05:00,98795.55419921875,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0
2024-02-20 09:30:00-05:00,99392.55584716797,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.006042798714863018
2024-02-21 09:30:00-05:00,99737.55401611328,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0034710664798256463
2024-02-22 09:30:00-05:00,98449.05456542969,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",-0.012918899640103731
2024-02-23 09:30:00-05:00,97660.05767822266,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",-0.008014265761004946
2024-02-24 09:30:00-05:00,97660.05767822266,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0
2024-02-25 09:30:00-05:00,97660.05767822266,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0
2024-02-26 09:30:00-05:00,97805.55786132812,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0014898637842799545
2024-02-27 09:30:00-05:00,98045.55419921875,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.002453810837937276
2024-02-28 09:30:00-05:00,98251.0580444336,174050.55603027344,"[{'asset': SPY, 'quantity': -150.0}]",0.0020960037086157346
2024-02-29 09:30:00-05:00,97705.79391479492,198811.72537231445,"[{'asset': SPY, 'quantity': -199.0}]",-0.005549702369536558
2024-03-01 09:30:00-05:00,97524.70318603516,198811.72537231445,"[{'asset': SPY, 'quantity': -199.0}]",-0.0018534287630648238
2024-03-02 09:30:00-05:00,97524.70318603516,198811.72537231445,"[{'asset': SPY, 'quantity': -199.0}]",0.0
2024-03-03 09:30:00-05:00,97524.70318603516,198811.72537231445,"[{'asset': SPY, 'quantity': -199.0}]",0.0
2024-03-04 09:30:00-05:00,96917.74954223633,198811.72537231445,"[{'asset': SPY, 'quantity': -199.0}]",-0.006223588731575247
2024-03-05 09:30:00-05:00,96833.61770629883,72852.3381652832,"[{'asset': SPY, 'quantity': 47.0}]",-0.0008680745924752875
2024-03-06 09:30:00-05:00,96848.18759155273,72852.3381652832,"[{'asset': SPY, 'quantity': 47.0}]",0.00015046308915245277
2024-03-07 09:30:00-05:00,96969.91885375977,72852.3381652832,"[{'asset': SPY, 'quantity': 47.0}]",0.0012569286553965053
2024-03-08 09:30:00-05:00,96860.87850952148,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",-0.001124475976954531
2024-03-09 09:30:00-05:00,96860.87850952148,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2024-03-10 10:30:00-04:00,96860.87850952148,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",0.0
2024-03-11 10:30:00-04:00,97094.9390258789,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",0.0024164608039809465
2024-03-12 10:30:00-04:00,96955.34896850586,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",-0.0014376656370920227
2024-03-13 10:30:00-04:00,96783.33023071289,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",-0.0017742057516481058
2024-03-14 10:30:00-04:00,96789.91091918945,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",6.799402811275002e-05
2024-03-15 10:30:00-04:00,97107.62994384766,121087.49954223633,"[{'asset': SPY, 'quantity': -47.0}]",0.0032825634577087204
